antecedente,consecuente,support,confidence,lift
grades=Q1,device_usage=Q4 + gender=Male,0.059885568976478065,0.23945094051855614,1.9679014077099728
addiction_score=Q3 + stress_level=Low,reaction_time_ms=Q2,0.05950413223140496,0.49108079748163697,1.9655727593857888
reaction_time_ms=Q2,addiction_score=Q3 + stress_level=Low,0.05950413223140496,0.23816793893129773,1.9655727593857888
addiction_score=Q1 + gaming_hours=Q1 + reaction_time_ms=Q4,grades=Q4,0.08467895740623013,0.4911504424778761,1.9648515921101197
grades=Q4,addiction_score=Q1 + gaming_hours=Q1 + reaction_time_ms=Q4,0.08467895740623013,0.3387589013224822,1.9648515921101197
grades=Q4,gaming_hours=Q1 + gender=Female,0.05886840432294978,0.23550356052899288,1.9641945955042726
gaming_hours=Q1 + gender=Female,grades=Q4,0.05886840432294978,0.4909862142099682,1.9641945955042726
grades=Q4,addiction_score=Q1 + gaming_hours=Q1,0.09802924348378894,0.39216683621566634,1.963330469023689
addiction_score=Q1 + gaming_hours=Q1,grades=Q4,0.09802924348378894,0.4907702100572883,1.963330469023689
addiction_score=Q1 + device_usage=Q1 + reaction_time_ms=Q4,grades=Q4,0.06916719643992371,0.49053201082055903,1.9623775509174448
grades=Q4,addiction_score=Q1 + device_usage=Q1 + reaction_time_ms=Q4,0.06916719643992371,0.27670396744659204,1.9623775509174448
device_usage=Q1 + gaming_hours=Q1 + reaction_time_ms=Q4,grades=Q4,0.07425301970756516,0.49034424853064656,1.9616264062530697
grades=Q4,device_usage=Q1 + gaming_hours=Q1 + reaction_time_ms=Q4,0.07425301970756516,0.2970498474059003,1.9616264062530695
grades=Q4,device_usage=Q1 + gaming_hours=Q1,0.08607755880483153,0.344354018311292,1.9540724054966172
device_usage=Q1 + gaming_hours=Q1,grades=Q4,0.08607755880483153,0.4884559884559885,1.9540724054966172
gender=Female + grades=Q1,device_usage=Q4,0.05607120152574698,0.48675496688741726,1.94825842980638
device_usage=Q4,gender=Female + grades=Q1,0.05607120152574698,0.22442748091603054,1.9482584298063799
grades=Q1 + sleep_hours=Q1,stress_level=Low,0.059758423394787034,0.6704707560627675,1.9480060939910109
stress_level=Low,grades=Q1 + sleep_hours=Q1,0.059758423394787034,0.1736239379386775,1.9480060939910109
reaction_time_ms=Q2,addiction_score=Q3,0.12155117609663064,0.4865139949109415,1.9472939287402316
addiction_score=Q3,reaction_time_ms=Q2,0.12155117609663064,0.4865139949109415,1.9472939287402316
device_usage=Q4,grades=Q1,0.12142403051493961,0.4860050890585242,1.9432791181724924
grades=Q1,device_usage=Q4,0.12142403051493961,0.48551093035078796,1.9432791181724924
gender=Male + grades=Q4,gaming_hours=Q1,0.0586141131595677,0.4873150105708245,1.939641982864137
gaming_hours=Q1,gender=Male + grades=Q4,0.0586141131595677,0.23329959514170037,1.9396419828641367
gaming_hours=Q2,device_usage=Q2 + stress_level=Medium,0.0891290527654164,0.35728848114169215,1.937982002882351
device_usage=Q2 + stress_level=Medium,gaming_hours=Q2,0.0891290527654164,0.4834482758620689,1.9379820028823507
gender=Female + grades=Q4,gaming_hours=Q1,0.05886840432294978,0.4868559411146162,1.9378147656206763
gaming_hours=Q1,gender=Female + grades=Q4,0.05886840432294978,0.23431174089068824,1.9378147656206761
addiction_score=Q3,device_usage=Q3 + stress_level=Low,0.05479974570883662,0.21933842239185752,1.9361354569157794
device_usage=Q3 + stress_level=Low,addiction_score=Q3,0.05479974570883662,0.4837261503928171,1.9361354569157794
grades=Q4,gaming_hours=Q1 + reaction_time_ms=Q4,0.10158931977113796,0.4064089521871821,1.936042646246025
gaming_hours=Q1 + reaction_time_ms=Q4,grades=Q4,0.10158931977113796,0.48394912174439736,1.936042646246025
grades=Q4,gaming_hours=Q1,0.12129688493324857,0.4852492370295015,1.9314196605450553
gaming_hours=Q1,grades=Q4,0.12129688493324857,0.48279352226720645,1.9314196605450553
addiction_score=Q1 + reaction_time_ms=Q4,grades=Q4,0.08925619834710743,0.4824742268041237,1.9301423162840452
grades=Q4,addiction_score=Q1 + reaction_time_ms=Q4,0.08925619834710743,0.3570701932858596,1.9301423162840452
addiction_score=Q3 + stress_level=Low,grades=Q1,0.05848696757787667,0.4826862539349423,1.930008839450087
grades=Q1,addiction_score=Q3 + stress_level=Low,0.05848696757787667,0.23385866802236907,1.930008839450087
device_usage=Q2,addiction_score=Q2 + gender=Male,0.05810553083280356,0.23221544715447154,1.9245252812117162
addiction_score=Q2 + gender=Male,device_usage=Q2,0.05810553083280356,0.48155953635405685,1.924525281211716
grades=Q4,device_usage=Q1 + reaction_time_ms=Q4,0.07921169739351558,0.31688708036622587,1.9230840178089248
device_usage=Q1 + reaction_time_ms=Q4,grades=Q4,0.07921169739351558,0.4807098765432099,1.9230840178089246
grades=Q1 + study_hours=Q1,gaming_hours=Q4 + stress_level=Low,0.059885568976478065,0.4197860962566845,1.9228990373085753
gaming_hours=Q4 + stress_level=Low,grades=Q1 + study_hours=Q1,0.059885568976478065,0.2743156668608037,1.9228990373085753
gender=Male + grades=Q1,device_usage=Q4,0.059885568976478065,0.479145473041709,1.917801091843787
device_usage=Q4,gender=Male + grades=Q1,0.059885568976478065,0.23969465648854962,1.917801091843787
device_usage=Q1 + gaming_hours=Q1,grades=Q3 + stress_level=Medium,0.05289256198347107,0.30014430014430016,1.9160997732426304
grades=Q3 + stress_level=Medium,device_usage=Q1 + gaming_hours=Q1,0.05289256198347107,0.3376623376623376,1.9160997732426301
addiction_score=Q3 + gender=Female,reaction_time_ms=Q2,0.05568976478067387,0.4786885245901639,1.9159721353189005
reaction_time_ms=Q2,addiction_score=Q3 + gender=Female,0.05568976478067387,0.22290076335877862,1.9159721353189005
device_usage=Q4 + gender=Female,grades=Q1,0.05607120152574698,0.4788273615635179,1.914579155412846
grades=Q1,device_usage=Q4 + gender=Female,0.05607120152574698,0.22419928825622776,1.914579155412846
grades=Q4,gaming_hours=Q1 + gender=Male,0.0586141131595677,0.23448626653102744,1.9071711336779016
gaming_hours=Q1 + gender=Male,grades=Q4,0.0586141131595677,0.47673216132368146,1.9071711336779016
grades=Q1 + study_hours=Q1,stress_level=Low,0.09345200254291164,0.6550802139037434,1.9032899454573111
stress_level=Low,grades=Q1 + study_hours=Q1,0.09345200254291164,0.27151828592537863,1.9032899454573111
addiction_score=Q3,device_usage=Q3 + gender=Male,0.05785123966942149,0.2315521628498728,1.8990174773871216
device_usage=Q3 + gender=Male,addiction_score=Q3,0.05785123966942149,0.4744525547445256,1.8990174773871216
addiction_score=Q2,device_usage=Q2 + gender=Male,0.05810553083280356,0.23221544715447154,1.8985181828169633
device_usage=Q2 + gender=Male,addiction_score=Q2,0.05810553083280356,0.47505197505197505,1.8985181828169633
addiction_score=Q4 + stress_level=Low,grades=Q1 + study_hours=Q1,0.05632549268912905,0.2706169822846671,1.8969719836621273
grades=Q1 + study_hours=Q1,addiction_score=Q4 + stress_level=Low,0.05632549268912905,0.3948306595365419,1.896971983662127
grades=Q1 + study_hours=Q1,reaction_time_ms=Q1 + stress_level=Low,0.05810553083280356,0.4073083778966132,1.8966728195126483
reaction_time_ms=Q1 + stress_level=Low,grades=Q1 + study_hours=Q1,0.05810553083280356,0.27057430432208407,1.8966728195126483
addiction_score=Q1 + reaction_time_ms=Q4,grades=Q3 + stress_level=Medium,0.054926891290527656,0.29690721649484536,1.8954344624447717
grades=Q3 + stress_level=Medium,addiction_score=Q1 + reaction_time_ms=Q4,0.054926891290527656,0.35064935064935066,1.8954344624447717
addiction_score=Q1 + gaming_hours=Q1,grades=Q3 + stress_level=Medium,0.05912269548633185,0.29598981540420116,1.8895778394107483
grades=Q3 + stress_level=Medium,addiction_score=Q1 + gaming_hours=Q1,0.05912269548633185,0.3774350649350649,1.889577839410748
device_usage=Q3 + stress_level=Medium,addiction_score=Q2,0.05009535918626828,0.4724220623501199,1.8880078863738277
addiction_score=Q2,device_usage=Q3 + stress_level=Medium,0.05009535918626828,0.20020325203252032,1.8880078863738277
grades=Q1,reaction_time_ms=Q2 + stress_level=Low,0.05708836617927527,0.228266395526182,1.8878182973853013
reaction_time_ms=Q2 + stress_level=Low,grades=Q1,0.05708836617927527,0.47213459516298634,1.887818297385301
addiction_score=Q1 + device_usage=Q1,grades=Q3 + stress_level=Medium,0.053273998728544186,0.2956951305575159,1.8876965923984272
grades=Q3 + stress_level=Medium,addiction_score=Q1 + device_usage=Q1,0.053273998728544186,0.34009740259740256,1.887696592398427
stress_level=Medium,gaming_hours=Q1 + reaction_time_ms=Q4 + study_hours=Q1,0.05073108709472346,0.09568345323741008,1.8860911270983214
gaming_hours=Q1 + reaction_time_ms=Q4 + study_hours=Q2,stress_level=Medium,0.052765416401780035,1.0,1.8860911270983214
stress_level=Medium,gaming_hours=Q2 + study_hours=Q2,0.057342657342657345,0.10815347721822542,1.8860911270983214
gaming_hours=Q2 + study_hours=Q2,stress_level=Medium,0.057342657342657345,1.0,1.8860911270983214
gaming_hours=Q1 + sleep_hours=Q4,stress_level=Medium,0.059885568976478065,1.0,1.8860911270983214
stress_level=Medium,gaming_hours=Q1 + sleep_hours=Q4,0.059885568976478065,0.11294964028776978,1.8860911270983214
stress_level=Medium,gaming_hours=Q2 + study_hours=Q1,0.0628099173553719,0.11846522781774581,1.8860911270983214
gaming_hours=Q2 + study_hours=Q1,stress_level=Medium,0.0628099173553719,1.0,1.8860911270983214
gaming_hours=Q1 + sleep_hours=Q3,stress_level=Medium,0.06471710108073744,1.0,1.8860911270983214
stress_level=Medium,gaming_hours=Q1 + sleep_hours=Q3,0.06471710108073744,0.12206235011990407,1.8860911270983214
stress_level=Medium,gaming_hours=Q1 + study_hours=Q2,0.06166560712015257,0.11630695443645084,1.8860911270983214
stress_level=Medium,gaming_hours=Q1 + study_hours=Q1,0.0628099173553719,0.11846522781774581,1.8860911270983214
gaming_hours=Q1 + study_hours=Q2,stress_level=Medium,0.06166560712015257,1.0,1.8860911270983214
gaming_hours=Q1 + study_hours=Q1,stress_level=Medium,0.0628099173553719,1.0,1.8860911270983214
device_usage=Q1 + study_hours=Q1,stress_level=Medium,0.062301335028607754,1.0,1.8860911270983214
addiction_score=Q1 + study_hours=Q1,stress_level=Medium,0.063191354100445,1.0,1.8860911270983214
device_usage=Q1 + study_hours=Q2,stress_level=Medium,0.05797838525111253,1.0,1.8860911270983214
stress_level=Medium,addiction_score=Q1 + study_hours=Q1,0.063191354100445,0.11918465227817746,1.8860911270983214
gaming_hours=Q2 + sleep_hours=Q4,stress_level=Medium,0.06420851875397329,1.0,1.8860911270983214
stress_level=Medium,gaming_hours=Q1 + reaction_time_ms=Q4 + study_hours=Q2,0.052765416401780035,0.09952038369304556,1.8860911270983214
gaming_hours=Q2 + sleep_hours=Q3,stress_level=Medium,0.06090273363000636,1.0,1.8860911270983214
gaming_hours=Q1 + reaction_time_ms=Q4 + sleep_hours=Q3,stress_level=Medium,0.05225683407501589,1.0,1.8860911270983214
gaming_hours=Q1 + reaction_time_ms=Q4 + sleep_hours=Q4,stress_level=Medium,0.05060394151303242,1.0,1.8860911270983214
stress_level=Medium,addiction_score=Q1 + gaming_hours=Q1 + sleep_hours=Q3,0.051875397329942785,0.09784172661870504,1.8860911270983214
gaming_hours=Q1 + reaction_time_ms=Q4 + study_hours=Q1,stress_level=Medium,0.05073108709472346,1.0,1.8860911270983214
stress_level=Medium,addiction_score=Q1 + sleep_hours=Q4,0.063191354100445,0.11918465227817746,1.8860911270983214
stress_level=Medium,addiction_score=Q1 + study_hours=Q2,0.05797838525111253,0.10935251798561152,1.8860911270983214
reaction_time_ms=Q4 + sleep_hours=Q3,stress_level=Medium,0.06115702479338843,1.0,1.8860911270983214
device_usage=Q1 + sleep_hours=Q4,stress_level=Medium,0.062301335028607754,1.0,1.8860911270983214
stress_level=Medium,reaction_time_ms=Q4 + sleep_hours=Q3,0.06115702479338843,0.11534772182254197,1.8860911270983214
stress_level=Medium,reaction_time_ms=Q4 + sleep_hours=Q4,0.06039415130324221,0.11390887290167866,1.8860911270983214
addiction_score=Q1 + sleep_hours=Q4,stress_level=Medium,0.063191354100445,1.0,1.8860911270983214
stress_level=Medium,device_usage=Q1 + sleep_hours=Q3,0.062047043865225686,0.1170263788968825,1.8860911270983214
device_usage=Q1 + sleep_hours=Q3,stress_level=Medium,0.062047043865225686,1.0,1.8860911270983214
reaction_time_ms=Q4 + study_hours=Q2,stress_level=Medium,0.063191354100445,1.0,1.8860911270983214
stress_level=Medium,gaming_hours=Q1 + reaction_time_ms=Q4 + sleep_hours=Q4,0.05060394151303242,0.09544364508393285,1.8860911270983214
addiction_score=Q1 + gaming_hours=Q1 + sleep_hours=Q3,stress_level=Medium,0.051875397329942785,1.0,1.8860911270983214
reaction_time_ms=Q4 + study_hours=Q1,stress_level=Medium,0.0600127145581691,1.0,1.8860911270983214
addiction_score=Q1 + sleep_hours=Q3,stress_level=Medium,0.063191354100445,1.0,1.8860911270983214
reaction_time_ms=Q4 + sleep_hours=Q4,stress_level=Medium,0.06039415130324221,1.0,1.8860911270983214
addiction_score=Q1 + study_hours=Q2,stress_level=Medium,0.05797838525111253,1.0,1.8860911270983214
stress_level=Medium,device_usage=Q1 + study_hours=Q2,0.05797838525111253,0.10935251798561152,1.8860911270983214
stress_level=Medium,reaction_time_ms=Q4 + study_hours=Q2,0.063191354100445,0.11918465227817746,1.8860911270983214
stress_level=Medium,addiction_score=Q1 + sleep_hours=Q3,0.063191354100445,0.11918465227817746,1.8860911270983214
stress_level=Medium,gaming_hours=Q1 + reaction_time_ms=Q4 + sleep_hours=Q3,0.05225683407501589,0.09856115107913668,1.8860911270983212
stress_level=Medium,device_usage=Q1 + study_hours=Q1,0.062301335028607754,0.11750599520383692,1.8860911270983212
stress_level=Medium,gaming_hours=Q2 + sleep_hours=Q4,0.06420851875397329,0.12110311750599519,1.8860911270983212
stress_level=Medium,gaming_hours=Q2 + sleep_hours=Q3,0.06090273363000636,0.11486810551558753,1.8860911270983212
stress_level=Medium,reaction_time_ms=Q4 + study_hours=Q1,0.0600127145581691,0.113189448441247,1.8860911270983212
stress_level=Medium,device_usage=Q1 + sleep_hours=Q4,0.062301335028607754,0.11750599520383692,1.8860911270983212
device_usage=Q3,addiction_score=Q3 + gender=Female,0.05467260012714558,0.21927587965323814,1.8848139819373968
addiction_score=Q3 + gender=Female,device_usage=Q3,0.05467260012714558,0.46994535519125685,1.8848139819373968
device_usage=Q2,addiction_score=Q2,0.11799109980928163,0.4715447154471545,1.884501619406438
addiction_score=Q2,device_usage=Q2,0.11799109980928163,0.4715447154471545,1.884501619406438
gender=Female + reaction_time_ms=Q4,grades=Q4,0.05645263827082009,0.4703389830508475,1.8815951687156234
grades=Q4,gender=Female + reaction_time_ms=Q4,0.05645263827082009,0.22583926754832145,1.8815951687156232
stress_level=Medium,device_usage=Q1 + grades=Q2,0.05073108709472346,0.09568345323741008,1.8813758992805756
device_usage=Q1 + grades=Q2,stress_level=Medium,0.05073108709472346,0.9974999999999999,1.8813758992805754
device_usage=Q2,addiction_score=Q2 + stress_level=Medium,0.0965034965034965,0.3856707317073171,1.880533357022969
addiction_score=Q2 + stress_level=Medium,device_usage=Q2,0.0965034965034965,0.47055176689398637,1.8805333570229688
gaming_hours=Q2,grades=Q2 + stress_level=Medium,0.07234583598219962,0.2900101936799185,1.8804040999938656
grades=Q2 + stress_level=Medium,gaming_hours=Q2,0.07234583598219962,0.46908491343775766,1.8804040999938654
reaction_time_ms=Q1,addiction_score=Q3 + stress_level=Low,0.05696122059758423,0.22764227642276422,1.8787056705824141
addiction_score=Q3 + stress_level=Low,reaction_time_ms=Q1,0.05696122059758423,0.4700944386149003,1.8787056705824141
device_usage=Q2 + gender=Female,addiction_score=Q2,0.055816910362364906,0.47002141327623126,1.8784138289723367
addiction_score=Q2,device_usage=Q2 + gender=Female,0.055816910362364906,0.2230691056910569,1.8784138289723367
grades=Q4,addiction_score=Q1 + device_usage=Q1,0.0845518118245391,0.3382502543234995,1.877444072162543
addiction_score=Q1 + device_usage=Q1,grades=Q4,0.0845518118245391,0.46930134086097386,1.877444072162543
device_usage=Q3,addiction_score=Q3 + gender=Male,0.05785123966942149,0.23202447730749617,1.8774408580488244
addiction_score=Q3 + gender=Male,device_usage=Q3,0.05785123966942149,0.46810699588477367,1.8774408580488244
reaction_time_ms=Q2,addiction_score=Q3 + device_usage=Q3,0.054291163382072474,0.21730279898218832,1.873998370608455
addiction_score=Q3 + device_usage=Q3,reaction_time_ms=Q2,0.054291163382072474,0.4682017543859649,1.873998370608455
sleep_hours=Q4 + stress_level=Medium,grades=Q4,0.06993006993006994,0.4680851063829788,1.8725785156165453
grades=Q4,sleep_hours=Q4 + stress_level=Medium,0.06993006993006994,0.2797558494404883,1.8725785156165453
grades=Q3 + stress_level=Medium,gaming_hours=Q1 + reaction_time_ms=Q4,0.06153846153846154,0.39285714285714285,1.8714848143982004
gaming_hours=Q1 + reaction_time_ms=Q4,grades=Q3 + stress_level=Medium,0.06153846153846154,0.2931556632344034,1.8714848143982001
reaction_time_ms=Q4,gender=Female + grades=Q4,0.05645263827082009,0.22583926754832145,1.8677453620058342
gender=Female + grades=Q4,reaction_time_ms=Q4,0.05645263827082009,0.4668769716088328,1.8677453620058342
gaming_hours=Q2 + grades=Q2,stress_level=Medium,0.07234583598219962,0.9895652173913044,1.8664101762068608
stress_level=Medium,gaming_hours=Q2 + grades=Q2,0.07234583598219962,0.1364508393285372,1.8664101762068608
device_usage=Q3 + stress_level=Low,addiction_score=Q4,0.052765416401780035,0.4657687991021324,1.8661597579919875
addiction_score=Q4,device_usage=Q3 + stress_level=Low,0.052765416401780035,0.21141110545084052,1.8661597579919873
grades=Q4,addiction_score=Q1 + gender=Female,0.05530832803560076,0.2212614445574771,1.8651889190188182
addiction_score=Q1 + gender=Female,grades=Q4,0.05530832803560076,0.4662379421221865,1.8651889190188182
device_usage=Q4 + stress_level=Low,grades=Q1 + study_hours=Q1,0.05225683407501589,0.2656755009696186,1.8623331685615425
grades=Q1 + study_hours=Q1,device_usage=Q4 + stress_level=Low,0.05225683407501589,0.3663101604278075,1.8623331685615423
device_usage=Q3,addiction_score=Q3,0.11595677050222505,0.465068842427333,1.8614587509877731
addiction_score=Q3,device_usage=Q3,0.11595677050222505,0.4641221374045802,1.8614587509877731
gaming_hours=Q1,grades=Q3 + stress_level=Medium,0.07323585505403687,0.291497975708502,1.8609022556390975
grades=Q3 + stress_level=Medium,gaming_hours=Q1,0.07323585505403687,0.4675324675324675,1.8609022556390975
grades=Q4,stress_level=High,0.05835982199618563,0.23346897253306206,1.8585358997697703
stress_level=High,grades=Q4,0.05835982199618563,0.46457489878542507,1.85853589976977
addiction_score=Q1,gender=Male + grades=Q4,0.055816910362364906,0.2229558151345861,1.8536442769910355
gender=Male + grades=Q4,addiction_score=Q1,0.055816910362364906,0.46405919661733613,1.8536442769910355
device_usage=Q4 + grades=Q1,study_hours=Q1,0.05632549268912905,0.4638743455497382,1.8529059054081722
study_hours=Q1,device_usage=Q4 + grades=Q1,0.05632549268912905,0.2249873031995937,1.8529059054081722
gender=Female + reaction_time_ms=Q2,addiction_score=Q3,0.05568976478067387,0.4625131995776135,1.8512296766808807
addiction_score=Q3,gender=Female + reaction_time_ms=Q2,0.05568976478067387,0.22290076335877862,1.8512296766808805
reaction_time_ms=Q4,grades=Q3 + stress_level=Medium,0.07247298156389065,0.2899287894201424,1.8508846824589444
grades=Q3 + stress_level=Medium,reaction_time_ms=Q4,0.07247298156389065,0.46266233766233755,1.8508846824589444
addiction_score=Q2 + gender=Female,device_usage=Q2,0.055816910362364906,0.46308016877637126,1.850673540358821
device_usage=Q2,addiction_score=Q2 + gender=Female,0.055816910362364906,0.2230691056910569,1.850673540358821
reaction_time_ms=Q2 + stress_level=Low,device_usage=Q4,0.05568976478067387,0.46056782334384855,1.8434432216790682
device_usage=Q4,reaction_time_ms=Q2 + stress_level=Low,0.05568976478067387,0.22290076335877862,1.8434432216790682
stress_level=Medium,grades=Q3 + study_hours=Q2,0.06420851875397329,0.12110311750599519,1.8423133833358842
grades=Q3 + study_hours=Q2,stress_level=Medium,0.06420851875397329,0.9767891682785299,1.8423133833358842
device_usage=Q2 + stress_level=Medium,gaming_hours=Q2 + reaction_time_ms=Q3,0.05607120152574698,0.3041379310344828,1.8400344827586208
gaming_hours=Q2 + reaction_time_ms=Q3,device_usage=Q2 + stress_level=Medium,0.05607120152574698,0.3392307692307692,1.8400344827586206
grades=Q4,reaction_time_ms=Q4,0.11493960584869675,0.4598168870803662,1.8395014328011599
reaction_time_ms=Q4,grades=Q4,0.11493960584869675,0.4598168870803662,1.8395014328011599
reaction_time_ms=Q3 + sleep_hours=Q4,stress_level=Medium,0.06013986013986014,0.971252566735113,1.8318708482905668
stress_level=Medium,reaction_time_ms=Q3 + sleep_hours=Q4,0.06013986013986014,0.11342925659472422,1.8318708482905668
grades=Q3 + stress_level=Medium,addiction_score=Q1,0.07183725365543547,0.45860389610389607,1.8318535514764565
addiction_score=Q1,grades=Q3 + stress_level=Medium,0.07183725365543547,0.28694768918232605,1.8318535514764562
addiction_score=Q1,grades=Q4,0.11443102352193261,0.4570848146267141,1.8285717533260968
grades=Q4,addiction_score=Q1,0.11443102352193261,0.4577822990844354,1.8285717533260968
gender=Female + grades=Q4,addiction_score=Q1,0.05530832803560076,0.45741324921135645,1.8270976155649155
addiction_score=Q1,gender=Female + grades=Q4,0.05530832803560076,0.22092432706957846,1.8270976155649155
gender=Male + grades=Q4,reaction_time_ms=Q4,0.054926891290527656,0.45665961945031713,1.8268707563462585
reaction_time_ms=Q4,gender=Male + grades=Q4,0.054926891290527656,0.219735503560529,1.8268707563462585
grades=Q4,addiction_score=Q1 + gender=Male,0.055816910362364906,0.22329603255340794,1.8237002035644376
addiction_score=Q1 + gender=Male,grades=Q4,0.055816910362364906,0.45586708203530635,1.8237002035644376
addiction_score=Q2 + reaction_time_ms=Q3,device_usage=Q2,0.0586141131595677,0.45598417408506425,1.8223148014121089
device_usage=Q2,addiction_score=Q2 + reaction_time_ms=Q3,0.0586141131595677,0.23424796747967477,1.8223148014121089
addiction_score=Q3,device_usage=Q3 + gender=Female,0.05467260012714558,0.21882951653944022,1.8212636482356586
device_usage=Q3 + gender=Female,addiction_score=Q3,0.05467260012714558,0.455026455026455,1.8212636482356583
device_usage=Q4 + grades=Q1 + stress_level=Low,study_hours=Q1,0.05225683407501589,0.45514950166112955,1.8180552719983667
study_hours=Q1,device_usage=Q4 + grades=Q1 + stress_level=Low,0.05225683407501589,0.20873539867953275,1.8180552719983665
grades=Q4,gender=Male + reaction_time_ms=Q4,0.054926891290527656,0.219735503560529,1.8172657576272984
gender=Male + reaction_time_ms=Q4,grades=Q4,0.054926891290527656,0.45425867507886436,1.8172657576272981
grades=Q3 + stress_level=Medium,device_usage=Q1,0.07132867132867132,0.4553571428571428,1.8170390302239614
device_usage=Q1,grades=Q3 + stress_level=Medium,0.07132867132867132,0.28462709284627086,1.8170390302239612
gaming_hours=Q1 + grades=Q3,stress_level=Medium,0.07323585505403687,0.9632107023411373,1.8167031592117613
stress_level=Medium,gaming_hours=Q1 + grades=Q3,0.07323585505403687,0.1381294964028777,1.816703159211761
addiction_score=Q1 + gaming_hours=Q1 + grades=Q3,stress_level=Medium,0.05912269548633185,0.9627329192546584,1.815802016771676
stress_level=Medium,addiction_score=Q1 + gaming_hours=Q1 + grades=Q3,0.05912269548633185,0.11151079136690648,1.8158020167716757
addiction_score=Q2 + reaction_time_ms=Q3 + stress_level=Medium,device_usage=Q2,0.05073108709472346,0.45392491467576795,1.8140850883764812
device_usage=Q2,addiction_score=Q2 + reaction_time_ms=Q3 + stress_level=Medium,0.05073108709472346,0.20274390243902438,1.814085088376481
device_usage=Q3,addiction_score=Q3 + stress_level=Low,0.05479974570883662,0.21978582355940846,1.8138672636880877
addiction_score=Q3 + stress_level=Low,device_usage=Q3,0.05479974570883662,0.4522560335781742,1.8138672636880875
study_hours=Q1,addiction_score=Q4 + grades=Q1 + stress_level=Low,0.05632549268912905,0.2249873031995937,1.8130380529352503
addiction_score=Q4 + grades=Q1 + stress_level=Low,study_hours=Q1,0.05632549268912905,0.4538934426229508,1.8130380529352503
stress_level=Medium,gaming_hours=Q1 + grades=Q3 + reaction_time_ms=Q4,0.06153846153846154,0.11606714628297363,1.8112462411023562
gaming_hours=Q1 + grades=Q3 + reaction_time_ms=Q4,stress_level=Medium,0.06153846153846154,0.9603174603174602,1.811246241102356
addiction_score=Q4 + grades=Q1,study_hours=Q1,0.057342657342657345,0.4528112449799197,1.8087153081600145
study_hours=Q1,addiction_score=Q4 + grades=Q1,0.057342657342657345,0.22905027932960895,1.8087153081600145
reaction_time_ms=Q3 + study_hours=Q1,stress_level=Medium,0.0628099173553719,0.9573643410852715,1.8056763891212615
stress_level=Medium,reaction_time_ms=Q3 + study_hours=Q1,0.0628099173553719,0.11846522781774581,1.8056763891212613
study_hours=Q1,grades=Q1 + reaction_time_ms=Q1 + stress_level=Low,0.05810553083280356,0.23209751142712037,1.8055854870171135
grades=Q1 + reaction_time_ms=Q1 + stress_level=Low,study_hours=Q1,0.05810553083280356,0.45202769535113746,1.8055854870171133
reaction_time_ms=Q3 + sleep_hours=Q3,stress_level=Medium,0.062047043865225686,0.9568627450980393,1.8047303333803546
stress_level=Medium,reaction_time_ms=Q3 + sleep_hours=Q3,0.062047043865225686,0.1170263788968825,1.8047303333803546
device_usage=Q1 + gaming_hours=Q1 + grades=Q3,stress_level=Medium,0.05289256198347107,0.9563218390804598,1.8037101353400038
stress_level=Medium,device_usage=Q1 + gaming_hours=Q1 + grades=Q3,0.05289256198347107,0.09976019184652278,1.8037101353400038
grades=Q1 + reaction_time_ms=Q1,study_hours=Q1,0.05886840432294978,0.4508276533592989,1.800792023194965
study_hours=Q1,grades=Q1 + reaction_time_ms=Q1,0.05886840432294978,0.2351447435246318,1.800792023194965
addiction_score=Q2 + gaming_hours=Q2,device_usage=Q2,0.0684043229497775,0.4502092050209205,1.7992354662040344
device_usage=Q2,addiction_score=Q2 + gaming_hours=Q2,0.0684043229497775,0.2733739837398374,1.7992354662040344
reaction_time_ms=Q3 + study_hours=Q2,stress_level=Medium,0.05467260012714558,0.9513274336283186,1.794290231531589
stress_level=Medium,reaction_time_ms=Q3 + study_hours=Q2,0.05467260012714558,0.10311750599520383,1.794290231531589
stress_level=Medium + study_hours=Q3,grades=Q4,0.06217418944691672,0.4482126489459211,1.793078577802477
grades=Q4,stress_level=Medium + study_hours=Q3,0.06217418944691672,0.24872838250254323,1.793078577802477
device_usage=Q1 + gender=Female,grades=Q4,0.05314685314685315,0.44801714898177925,1.7922964785054394
grades=Q4,device_usage=Q1 + gender=Female,0.05314685314685315,0.2126144455747711,1.7922964785054392
device_usage=Q3,addiction_score=Q3 + reaction_time_ms=Q2,0.054291163382072474,0.21774604793472718,1.7913940031450097
addiction_score=Q3 + reaction_time_ms=Q2,device_usage=Q3,0.054291163382072474,0.446652719665272,1.7913940031450097
stress_level=Medium,addiction_score=Q1 + grades=Q3 + reaction_time_ms=Q4,0.054926891290527656,0.10359712230215827,1.7907502569373073
addiction_score=Q1 + grades=Q3 + reaction_time_ms=Q4,stress_level=Medium,0.054926891290527656,0.9494505494505494,1.7907502569373073
addiction_score=Q2 + gaming_hours=Q2 + stress_level=Medium,device_usage=Q2,0.059631277813096,0.4479465138490927,1.7901927497068668
device_usage=Q2,addiction_score=Q2 + gaming_hours=Q2 + stress_level=Medium,0.059631277813096,0.2383130081300813,1.7901927497068666
stress_level=Medium,grades=Q3 + reaction_time_ms=Q4,0.07247298156389065,0.13669064748201437,1.7858337914386098
grades=Q3 + reaction_time_ms=Q4,stress_level=Medium,0.07247298156389065,0.9468438538205979,1.7858337914386098
